Sample,X6_SL,LSTc,DSLNH,DFLNH,X2_FL,X3_FL,X3_SL,DFLac,DFLNT,DSLNT,FDSLNH,FLNH,LNFP_I,LNFP_II,LNFP_III,LNH,LNnT,LNT,LSTb,z6DDL
14HM363.M,-0.1948915,-0.233827932,0.19020564679725263,-0.068236107,-0.037714253,-0.622575893,-0.390332744,-0.496976985,0.32567860937571624,-0.192872476,0.751489003,0.5687038485876319,-0.293283678,-0.029736242,-0.297666242,0.9449906880901559,-0.778941613,0.4674218407835271,-0.289763398,-0.306749891
14HM364.M,-0.216647529,-0.597473909,-0.285767136,-0.464500497,0.028458871,0.12463194269293149,0.2017673212353836,0.088926741,1.2717752992853208,0.5570543289039348,-0.251376427,-0.551600756,-0.590041267,0.199100839,-0.535669001,-0.437677214,-1.077529602,0.17544187290967433,0.13160704854164715,-1.564389071
14HM365.M,2.9188667663567376,1.987985929930014,3.409815280637659,0.5918303561204218,-0.779127874,-1.049664576,-0.806732677,-0.374968288,0.067410604,1.3880312435039088,0.7832509132479891,0.6373243703046046,-0.334326039,-0.648289806,-0.421334342,0.27497540528249953,-1.08455161,0.032427806,-0.428913638,8.908498333044832
14HM366.M,-0.375701747,-0.578555911,-0.241939071,-0.530731655,0.6417942815002647,0.22252287940824073,0.3180966233270823,0.076950427,-0.159699855,0.5903275318499297,0.089895165,-0.578452264,-0.510488379,-0.218492161,-0.645336939,-0.354432891,-1.188965815,-0.022329066,-0.301522573,-1.726928384
14HM367.M,-0.457433859,-0.57960691,0.037683982,-0.448784629,0.057295952591475366,-0.026546399,0.5669716394380092,0.29289833512376845,-0.303231302,-4.85E-04,2.057106260037903,-0.298003176,-0.800716502,0.650256611,-0.916006743,-0.208247738,-1.101038063,-0.18710984,-0.317201473,-1.448141417
14HM369.M,-0.795240322,-0.874937892,-0.474227814,-0.590227442,-1.81882158,-0.331271412,-0.067880785,1.8206268623459807,1.1189408878515077,3.215497928383934,-0.004038996,-0.588894518,-0.85401827,1.589182088754213,0.054671176441659065,-0.165610402,-1.373064544,-0.208536442,1.5485876657230369,-2.73463347
14HM37.M,-0.378935752,0.077268049,-0.62061355,-0.344386361,0.073811398,0.075686474,0.2683752280782112,0.7796232125496597,-0.247561183,-0.459484679,0.3243926742716749,-0.846967349,-1.229662475,1.6013867330686973,3.8580486025418033,-0.845777431,-0.43913749,-0.795047164,-0.912999686,-1.266667615
14HM370.M,-0.800238329,-0.806622896,-0.532957421,-0.659826287,-1.037065735,0.887628639,1.822604394388614,0.4416666079240696,2.797313757761382,0.9866199105272272,-0.498038072,-0.688841799,-0.720230834,-0.017254219,-0.10399733,-0.803140095,-1.383750209,-0.600167116,0.531419007,-2.799644933
14HM372.M,-0.718212217,-0.617442908,-0.483869988,-0.576756698,0.7116416276813768,0.7652649680515867,0.6137445961546024,0.3134826244420491,0.3637764626606667,0.22218940181924307,-0.337201164,-0.661990291,-0.312738823,-0.386999466,-0.941673708,-0.638681799,-0.881218685,-0.674139909,-0.164332195,-2.396281811
14HM373.M,-0.880794439,-0.406191921,-0.469845008,-0.552060334,-0.93763904,1.2377466263105574,2.6661258544867152,0.5921190498504121,1.4136824194668611,2.070131903896803,-0.409510194,0.18084872583952455,-0.546467072,-0.267726806,-0.570669406,-0.667106689,-0.580493562,-0.963399038,1.8190486963883645,-2.308891702
14HM374.M,-0.757406809,-0.507284084,-0.5355927,0.075564636,1.3564036926261664,0.4866207576619237,0.3613967182773036,-0.02552712,0.686902839,0.3510720061050242,0.7438696738950223,-0.519744925,0.5371498849208904,0.005506997,-0.412597713,0.3161018293693819,-0.70355784,-0.6262711,-0.710627931,-1.724718957
14HM375.M,0.40832865242820227,1.2815921859024664,1.737268221514846,-0.492623303,-0.328437652,-0.540240058,-0.790228314,-0.30813921,-1.060096638,2.074660511,0.37107219511377065,0.075051424,0.193757287,-1.074757534,0.19899612623209467,0.2797958827901122,0.4347025266169031,1.7821583206469955,-0.450814898,2.9345657567013066
14HM376.M,-0.741438248,-0.795061897,-0.558377699,-0.261316773,-0.013998815,0.067397322,0.19734466343696655,0.5185769980132819,0.4661090685772201,1.3564643586577085,-0.515608491,-0.636630533,0.254391981,-0.598084337,0.21100632217706383,-0.470162803,-0.820157746,0.1793530780704772,-0.197649858,-2.356194617
14HM377.M,-0.264569595,-0.656329906,-0.016662819,-0.420720578,-0.168724418,0.5126431958830475,-0.244251017,1.138164106,-1.132671775,0.540844307,2.0591336160274896,-0.087666359,-0.996867006,0.5718972473139886,0.311340819,1.4079103380299913,-0.610718727,0.26080817685415525,-0.438712951,-1.358282898
14HM378.M,-0.338657697,-0.501832915,-0.372546704,-0.411740082,-1.246793341,1.4047138288532017,2.827217814295727,1.3894795660794474,0.2717804836043715,1.879450856244756,-0.281786767,-0.039930344,-0.806712951,-1.133979174,2.2060294505915565,0.6526203828649966,-1.335817372,-0.94010186,-0.285843673,-1.624777398
14HM38.M,0.5121794691395614,0.22230603967148888,-0.639021338,-0.254581401,0.1970277583151144,-0.292193981,-0.688259056,-0.195510711,0.36111847289660043,-0.124619752,-0.285841479,-0.794756083,-0.46464886,1.4162367312523783,1.5153547768948434,-0.738168916,-0.083152218,0.15333506113122303,-1.089387315,-0.159117229
14HM381.M,-0.327191681,-0.7425119,-0.592563589,-0.518383473,-0.873507152,-0.815199994,-0.741733009,0.3361253426921579,0.3298132601198193,1.8751850609952694,-0.266919489,-0.730610813,0.3612620246497461,0.5879851875467172,0.1270053483490853,-0.261036821,0.1156011368154556,1.1272251461711507,1.0664614806239747,-2.180650643
14HM382.M,-0.49418391,-0.58696391,-0.254210929,-0.556550582,-0.93233183,-0.327324197,-0.143468027,-0.211042493,1.1567434089404507,1.3308695871607896,-0.133113994,-0.633647032,-0.392691474,0.8324941412562085,0.11067182566031163,0.013060340184961066,-0.540803952,0.4789854038676404,0.754843337,-1.891909331
14HM383.M,0.5245274860566298,2.016362928166312,0.2980226859920171,-0.308464377,-0.973453434,0.17791934775973273,-1.025721248,-0.181475969,1.2128565261818507,0.9584656618806161,-0.344634802,0.17637347442320028,0.13339696947118598,0.6828485592638427,-0.526335559,0.42116055789507917,-1.226212987,-0.431645189,0.292315777,2.5304487231098745
14HM384.M,-0.55937918,-0.620476007,-0.713431054,-0.506739774,0.8943968836230022,0.098086543,2.7767846493585466,0.08356773,-0.741191999,2.5263386264811487,-1.221421383,-0.53350628,0.6558534989585558,-1.526756586,-0.599820317,-0.673629845,-0.211837151,0.48412492444168914,0.8199713003309349,-2.400026015
14HM385.M,-0.035791565,0.26952322896713304,0.9333810255074868,-0.340871245,1.4348176923193643,-0.400641798,-0.542084703,-0.120985114,-0.662462416,0.016678376275785552,0.12569221209954082,-0.450938149,-0.429436687,-0.428557332,-0.704352938,0.32715146528481187,0.40081761579584707,0.5484453204033151,0.7528087474383017,0.8262414450774573
14HM388.M,-0.427574382,-0.826884808,-0.604993033,-0.298521833,-0.425925327,-0.239061809,1.1350451228147833,-0.046687759,-0.493642273,1.0373190920655952,-0.339404159,0.094928937,0.24463026461378679,0.041816560284786954,-0.872853281,-0.607332029,-0.444163005,-0.180157003,0.6838787589432308,-2.157974056
14HM389.M,-0.747612257,-0.646870906,-0.51893244,-0.640742733,-0.755672229,0.5667200439878751,2.008624061788704,0.42201796812025627,0.9501585378332964,0.6568739377419195,-0.438568963,-0.50237299,-0.682253325,0.5718972473139886,-0.563669325,-0.445798611,-0.814662262,-0.346108833,1.1683743327587361,-2.554158336
14HM39.M,0.029430807762746796,0.099339047,-0.481240305,-0.196208176,0.5839345510558682,0.2797574996651754,-0.787835866,-0.605138069,0.043045698,-0.687278145,-0.610894222,0.064492189,0.7338413780294267,-0.546908045,-0.804005445,0.18157933555779607,1.0089226673681662,-0.299514476,-1.596991713,-0.548678625
14HM390.M,-0.013493251,-0.243286931,-0.053478393,3.2702633155668774,0.7610023983619718,-1.119135564,-1.056009753,-0.536087135,-2.281514017,0.7460290584561876,-0.817008748,2.494553708079196,3.136551793190021,-1.370721536,-0.556669244,-0.933082453,-0.396089528,2.0689753279331766,0.9704282161123728,2.960004740123143
14HM391.M,-0.497123914,-0.833948895,-0.305928046,-0.512770663,-2.49695692,-0.647443348,-0.161426698,-1.067348929,-1.657034089,0.9772351609783572,2.4875815151600125,1.8918865173475214,-1.059230074,1.6549207410845017,-0.199665105,0.19782213029252707,-0.356399918,1.4773630342621604,0.8861541268470899,-2.149771517
14HM392.M,-0.391045014,0.003189293,0.5719209553602929,-0.22793948,-0.491623543,-0.526822638,-0.808540736,-0.191520577,-0.532508776,-0.832400568,1.908636675835963,2.039867127846466,-0.039410526,0.23964866729521364,-0.152046256,1.2411142074325154,-0.049618009,0.060501235,-0.606349231,-0.043874246
14HM393.M,-0.719976219,-0.878090892,-0.637268215,-0.512770663,-0.896703003,0.27265251232293497,1.9062328327586833,2.1305139815375513,1.6385778867264724,3.081978537075005,-0.540612548,-0.47104623,-0.850953418,-0.291720027,0.8013464993570247,-0.683349484,-1.062874977,-0.604248373,0.8626357763544524,-2.748105989
14HM394.M,-0.599753745,-0.884590494,-0.723551936,-0.136182422,2.110873527512068,0.18287321592029632,-0.199704133,-0.091830456,-0.321234452,1.0342826005347965,-0.347958691,0.20196169918296472,0.8879614585500618,0.21852310303158648,-1.097520406,-0.455794165,-0.306286472,0.3490738227857762,0.6379254332798504,-2.344078597
14HM395.M,-0.792227201,-0.811348661,-0.717768575,-0.164415363,0.023365697841806782,0.10550894542031428,0.8257915185541898,-0.02552712,1.136359064856155,1.0278300560318485,-0.828363171,-0.587022661,1.1592840049218684,0.3264615329410574,-0.983626655,0.014604620819794079,-0.76431699,-0.535005674,-0.295280565,-2.485759801
14HM397.M,-0.756765943,-0.744765177,-0.635355679,-0.231468598,-0.474669165,0.043845911,-0.135507776,-0.173181356,0.7303535959704405,0.6175241379326356,-0.46547094,-0.311795559,0.19799670195613253,0.8224721772141416,-0.9508627,-0.386339311,-0.740753345,-0.486439429,1.2582953297354873,-2.368355397
14HM398.M,-0.773190292,-0.458741918,-0.48474655,-0.323057683,1.0287010742410183,0.002268272,0.8848669211909002,-0.051233556,0.12987336342283115,0.16716064310086706,-0.592648018,-0.547125505,-0.317669236,-0.723181941,-0.997674357,-1.008205379,-1.298264895,-1.080225036,-0.293683123,-2.039736443
14HM399.M,-0.281456908,-0.061174742,0.6832506569656285,-0.531443597,-0.411090246,-0.117448602,0.044118569,-0.10828873,-0.383620172,-0.123000234,0.940623899,0.2707684747984867,-0.139036774,0.2948832155261563,-1.06475645,0.2655892080417022,-0.349518944,-0.173855342,-0.040769838,-0.19082459
14HM40.M,1.5977761602413738,-0.997782417,-0.985249027,-0.446744774,-0.491623543,-0.638158673,0.6819669880298019,-0.045747286,-1.208785926,0.855509162,-1.179098964,-0.528919162,0.098370454,-1.440163779,0.049218043080464235,-1.162970864,1.9131751872689602,1.7205541576229384,0.061741427,-0.832000057
14HM400.M,-0.627097366,-0.303094734,0.013826607053025335,-0.044425363,-0.383539382,-0.063207969,-0.693316506,-0.129919606,0.520673796,0.11991908832295131,0.11803815758350067,-0.359195782,-0.059547746,0.6403742144208954,-1.025751741,-0.190602903,-0.361203396,-0.338785006,0.052904249,-0.960790856
14HM401.M,-0.109337382,0.8928439979958573,0.36201166047346267,-0.568898764,0.17145665230088153,0.23239091738357429,1.3458954916925632,-0.076496093,0.3385255599020368,0.42737415331954476,0.5345619118587643,-0.108550866,-0.736354618,0.7216815184462916,-0.997674357,0.11051710859334767,-0.052927054,-0.552042287,-0.181970958,0.5766195123426325
14HM402.M,0.5512815227102776,2.107799922483271,0.4058397251867815,0.5862175460629062,-1.594322857,-1.427018349,-1.070349886,-0.69945154,0.16044024570959384,2.857171127427066,-0.415592262,3.016666373317033,0.35020190793640055,-0.227645644,3.6643796906606303,2.5083596813080207,2.511021755,3.8795232125883383,0.786201137,3.6511387164432363
14HM403.M,-0.79347632,-0.849713894,-0.55925426,-0.61155612,-1.206748024,0.15463077813794562,1.269504129719904,2.500844059,1.008043648250741,1.9250948654142614,0.045969118368521286,-0.776855077,-0.994734935,0.8179317815627901,-0.615003254,-0.579801668,-0.796954589,-0.496605205,1.8994030605715415,-2.814000593
14HM404.M,-0.716391378,-0.813568111,-0.662826644,-0.383220656,-0.156774572,0.32161504419701714,0.83916576,0.18701974260150012,0.6318917885921668,1.4901358915959946,-1.117416289,-0.602313056,1.0766154165742086,-0.099130564,-0.908737614,-0.403703025,-0.687004866,-0.225355119,1.0055520385868948,-2.576006789
14HM406.M,-0.428327819,-0.43036492,-0.06487369,0.4515101046825312,-0.489458088,-1.093873387,-0.74066085,-0.505397831,-0.068589872,0.4508360271917206,0.23383744007016388,2.0112265551161697,0.079162421,-0.380203698,0.9016809958737769,1.3713640498768462,0.733537835,1.634831555084052,0.6470508968386119,-0.472056324
14HM407.M,-0.613639178,-0.746984627,-0.38233363,-0.369104186,-0.042332518,0.16346077904207199,0.080537657,-0.136502916,1.5021028230325355,0.055393643,0.31434214399488436,-0.541151477,0.26794704594261376,0.3712433280207256,-0.907177425,-0.567869044,-0.916214866,-0.866060144,1.3608065946768748,-2.11206162
14HM408.M,-0.777600298,-0.800316897,-0.617107305,-0.598085376,0.29771630783124536,0.4605399553732861,0.9451758911693154,1.0131613313606984,0.063718952,0.24437153711657292,-0.377748283,-0.727627312,-0.414278689,0.1359972804909995,-0.734004633,-0.81938289,-0.726429205,-0.281999079,0.28643618928484177,-2.793109876
14HM409.M,-0.437147831,-0.735154901,-0.59344015,-0.575634136,-0.530171445,-0.771780627,-0.744949487,-0.321823396,0.39345734835940743,0.932017731,-0.868368433,-0.523257497,0.6337673099363866,-0.15733025,-0.482001712,0.039454882,1.0150287612202011,1.8596408256310726,0.7822814121712756,-2.341377018
14HM41.M,0.3766452834545969,-0.10350394,-0.621490112,0.031671912380362634,-1.389531329,-1.144397741,-0.553435003,0.25172975648720713,0.5415664446571026,0.8407297129947886,1.0096389987517669,-0.447178223,-0.812176382,2.790091351471446,3.312042272659942,0.1531544447720166,3.427851746851805,0.7541301843102112,0.15708526157533736,-0.316676856
14HM410.M,-0.722328222,-0.815030896,-0.631132286,-0.534099341,-0.709354754,-0.165488374,0.033840345,0.5707862409205574,0.36864944389478854,1.4541510698709499,0.8096065411126079,-0.400933958,-0.711169533,1.3364904757884206,-0.253332394,0.047576278996264626,-0.475774053,0.2909074513525083,0.7744419620070631,-2.702590745
14HM411.M,-0.850806398,-0.715185902,-0.610971376,-0.576756698,-1.120459459,2.4444103099343453,5.791202658834906,1.6368652977046023,0.7974717924974876,-0.056793607,-0.865665292,-0.773871576,-0.90318915,-1.051875203,-0.386333936,-1.101601448,-1.397183615,-1.296531687,-0.61510058,-2.753720374
14HM412.M,-0.006731242,-0.152900937,0.27435553104682486,0.37517588790031875,2.8431362004091425,-0.204171083,-1.088576596,-0.148166846,-2.146990202,-0.125046331,-0.617652076,-0.738069565,1.217688170633726,-1.67805667,-0.95800723,-0.551376777,-0.712079885,-1.28190718,-0.852243947,0.4898992401585998
14HM413.M,-0.177545476,-0.300040928,0.07712924,0.6041785382469563,-0.050555476,-0.179303627,0.36580771957667313,0.7872955385682914,-0.049688612,0.5207950692832994,0.5811910996192439,-0.387508204,-0.172821684,-0.192279914,-0.570669406,0.20797387700173398,-0.062391499,-0.233704197,-0.473990477,0.20372137442097987
14HM414.M,0.9502400692927001,0.22335703960616665,1.4393054911268413,1.1115765674463687,-0.653239352,-1.034665159,-0.796011082,-0.316958018,-1.22821174,0.28830922818628413,1.836800242502884,-0.632155281,-0.232652917,1.956014863888418,-0.496001874,-0.173731799,-0.380213684,-0.183368687,0.2374396257585143,3.7244791674720767
14HM415.M,-0.445085842,-0.513393915,-0.154282942,0.014833482207815763,-0.056716294,1.0064398161687387,3.4159673812183446,1.5732411307208258,0.5217791875246087,0.875282655,-1.106920654,-0.750003569,-0.811643365,-1.206929662,0.6800117593832777,-1.156420881,-1.365126622,-1.288539224,-0.254485872,-1.097929217
14HM416.M,-0.412451798,-0.222266933,-0.196357884,-0.342141237,0.6616870432181587,-0.422846804,-0.272797263,-0.036263164,0.14493530541920702,0.14796456447817774,-0.719019875,-0.281593921,0.09541946,-0.641077971,-1.07934197,-0.025516297,0.5100547996569124,0.4516069677420197,1.4388353634240634,-1.173217852
14HM417.M,-0.222233537,-0.041494944,0.48122399649368996,-0.598085376,-0.619466193,0.15226244902386546,1.6699556903765813,0.6735205576090675,-0.119977674,0.7933793857254882,0.035832338420590935,-0.72315206,-0.953825829,0.36705338762657047,-1.357011856,-0.784866951,-0.570418507,-0.704919393,0.8057997626639131,-0.380589861
14HM418.M,-0.499181916,-0.787704898,-0.198111007,0.012588358184809481,-0.657024915,-1.338206007,-0.686516797,-0.106249748,-0.62499573,3.8199611152361728,0.24600157600768038,-0.799231334,-0.85281898,2.5511299633594477,0.2670069713957164,-0.094548175,-0.080709781,0.5737045897183891,3.8141887631804186,-1.472409462
14HM419.M,0.20994705507417435,-0.058310943,0.5504723387407339,-0.172634374,-0.936674093,-0.736650412,-0.341951548,-0.783472866,0.5065695794302294,0.17867829027448062,1.0664049664601767,0.18979922867217308,-0.196407716,0.2731608398890064,-0.643003578,0.12472955398623711,0.9768656746449829,1.9169484838567499,0.3511116531395939,0.529474077
14HM42.M,0.8535139367756648,0.12351204581178578,-0.362027969,-0.097422719,-0.930401935,-0.835330792,-0.802310019,-0.522052392,0.9782150964539964,-0.132298183,-0.085809021,-0.6918253,-0.273828533,2.0388122804309963,1.8070248249086582,0.11660815661887175,1.8039360869031142,1.089473513749488,-0.644498518,0.5175752950543885
14HM420.M,3.176999120004024,2.221307915428462,4.043569096,4.912571538395949,0.099493845,-1.213868728,-1.143792809,-0.854769359,-1.831575416,-0.093052867,-1.008931782,-0.016062336,1.7368473840697902,-1.582638542,-0.526335559,-0.563558873,-0.12620018,0.369811764,-0.524946903,14.354447670220685
14HM421.M,3.5053975699174837,2.139329920523602,3.993605102619066,5.222398653570812,0.2947101255567127,-1.100978374,-1.087772477,-0.927375762,-2.040079947,-0.186047204,-0.983251939,-0.295019675,2.023877400943836,-1.741992363,-0.503001955,-0.48031455,-0.144823766,-0.048006978,-0.89340106,14.860731246630964
14HM422.M,3.677975806353653,2.439915901841422,4.681705718618173,5.631011225757949,0.12781133927803956,-1.097820602,-1.176761713,-0.828009783,-2.259954767,-0.06361888,-0.981224583,-0.084682858,2.001623913098913,-1.743656633,-0.278999358,-0.48031455,-0.038883038,0.2815545694462404,-0.775809308,16.43060865
14HM423.M,3.6967918321320434,2.614381890997919,4.813189912758129,5.025950301557765,0.11103609991892015,-1.205184855,-1.1625556,-0.875540779,-2.203693983,-0.107129991,-0.95419317,-0.359164945,2.267199968637433,-1.639778467,-0.561335965,-0.591983764,0.051181847,0.1871754883920829,-0.673896456,16.15031393744586
14HM424.M,3.8305620154002837,2.6091268913245305,4.21537511,5.430072626,0.17609582247762917,-1.118740842,-1.217905832,-0.921948994,-2.081426454,-0.210788816,-1.083268168,-0.423310215,2.2320208022239014,-1.810920866,-0.414334261,-0.591983764,0.16231275478352306,0.11932458147206718,-0.732692332,16.085136642492163
14HM425.M,3.8167439964692784,2.258092913142181,4.361760846210945,5.375067087135237,0.12135361439200697,-1.119925007,-1.226617128,-0.936919387,-2.095307067,-0.225719099,-1.106244869,-0.212973399,2.0213455669974074,-1.851834162,-0.4120009,-0.561528524,0.059425073,0.089055255,-0.807167109,15.811664842957642
14HM426.M,3.466589516749555,2.5954638921737203,4.745694693099619,4.966454514948099,0.18563395636102226,-1.242288678,-1.16242158,-0.942720414,-2.117456982,-0.204816703,-1.069752461,-0.324854684,2.165926610780295,-1.796081128,-0.815672247,-0.699592279,0.009965713,-0.161601981,-0.86204326,15.774202616970992
14HM427.M,3.7317778800637367,2.828785877672169,5.050738023504318,3.598051423,0.278788494,-1.156634108,-1.18091633,-0.919142046,-2.049530577,-0.128885547,-1.049478901,-0.539666752,2.2244253003846155,-1.768481989,-0.986007555,-0.545285729,0.4013663290906905,-0.338966632,-0.903200373,15.209353204166014
14HM428.M,-0.751434262,-0.478710917,-0.496141847,-0.603698186,0.5367634686986981,0.4455405376507793,0.5141677857235747,0.8269670779817051,-0.25450149,0.6636992101410978,0.37913128599049895,-0.570993512,-0.67758942,0.22545177575056935,-0.874006256,0.29121820001723053,-0.074908991,-0.599486906,-0.158452608,-2.329985212
14HM429.M,0.7897158493708116,1.3069379722588685,2.262396546,-0.323057683,0.1420628700610085,-0.542842146,-0.005829555,0.002472726,-0.518971471,0.018284388893787404,1.566486110558074,0.47621531931692934,-0.703307523,-0.021414893,-0.888006419,1.7226144860154056,0.2942043819874774,-0.69267562,-0.148653295,4.035992684818025
14HM43.M,0.9840501156132443,1.5991159540992672,0.1525135111437984,-0.378063222,1.2343090964744738,-0.169040867,-0.495002312,-0.501842362,0.2546512162359443,-1.026408868,-0.604812154,-0.59486152,0.16284619590069566,-0.087985681,-1.056008366,-1.117844243,-0.090479531,-0.80610057,-1.238336868,2.357616359038032
14HM430.M,2.868004696674528,0.5355040202054416,2.0336140486394454,1.5796849262431716,1.242288469,-0.960852235,-1.209462576,-0.403973423,-2.088809759,0.15990879117674003,-0.942029034,-0.084682858,1.0503206213329823,-1.816191053,0.019670770680001295,-0.005212804,-0.086205265,0.0710297,-0.248606284,7.016807691762587
14HM431.M,-0.391577769,-0.382018923,-0.172690729,-0.1984533,1.0106639805938233,0.17278796801255947,0.33592127445403636,-0.303110406,-0.46566401,-0.372889035,0.7460827201055777,-0.108550866,-0.60549878,-0.372021039,-1.212343512,0.13285095135360275,-0.468141435,-0.492353895,-0.642538655,-1.144740721
14HM432.M,0.772663826,1.2028889787257768,1.0308279279987091,-0.37694066,-1.152414063,-0.924143133,-0.555445302,-0.550683267,1.8461964205196524,0.9187937660603916,-0.629816211,-0.432260718,0.075164789,0.13336218683219034,-1.107342295,-0.094548175,1.8353824702410941,0.6575404220782086,1.6896977686788601,2.629440072926857
14HM433.M,0.8643919516787962,0.7782850051159887,1.172830857669862,0.18546290795629075,0.1709370652410856,-0.382585209,-0.009984173,-0.721345739,0.7262967332597113,-0.16258533,0.524425132,1.0550145024948745,-0.166825235,-0.620829356,-1.175009746,0.9043837012533282,0.10369425380398756,-0.958977676,-0.726812744,3.000970722420938
14HM434.M,-0.746730256,-0.702573903,-0.597822957,-0.521751159,-0.129087348,0.8457881579303085,0.27427210514276745,1.4675127355860207,0.27251881409438994,0.7229937641089605,-0.148657057,-0.482980234,-0.63867913,-0.105321823,-0.827339049,-0.17170145,-0.190924775,-0.827867277,-0.064379206,-2.568878274
14HM435.M,-0.365117733,-0.290581928,0.05696833,-0.141202637,-1.268393317,-0.899275678,-0.808742976,0.014261909715405688,-0.254649156,0.3006800344097952,1.386051427484914,-0.320379433,0.24826227798809733,1.2356634710539904,-0.65233702,0.37852322171640995,2.4359168005887297,1.0821612606227693,1.6465807927756917,-0.739933969
14HM436.M,-0.452141852,-0.498679916,-0.108701755,-0.503790167,-1.013498751,-0.654548336,-0.014674871,-0.60382816,-0.016906738,0.7903933290508474,2.426085050142568,-0.377065951,-0.839893301,1.053425941176355,-0.757338237,0.8637767144165005,0.9692330573299391,0.4138553353203566,0.8626357763544524,-1.563313689
14HM437.M,-0.804354335,-0.91487589,-0.616230744,-0.55542802,0.7061117368306938,0.8213154237514811,1.3350398770964487,2.2880773597738453,0.5626826966716294,0.19019593744809418,-0.762270136,-0.820115841,-0.941832931,-0.919843142,-0.972007393,-0.786897301,-1.194155994,-1.194160143,-0.360318449,-2.890888988
14HM438.M,-0.456845858,-0.725695901,-0.111331438,-0.097422719,-0.675247575,-0.744544842,-0.496476531,0.21954341318953202,-0.656300942,0.3369392940304306,2.8261499654208864,-0.562043009,-0.694112968,0.7241779229651635,-0.799338724,0.22015597305278214,1.2354587492786624,0.975538407,0.19432264985534609,-1.391295917
14HM439.M,-0.524171951,-0.620595908,-0.53909335,-0.211924044,1.022280462716399,-0.996771893,-1.117390882,-0.02466111,-2.151715517,1.4554308084457956,-0.510202208,-0.758954072,1.6503652666365243,-0.919011007,-0.456334748,-0.423464768,1.8665235488864724,1.0265541263800497,0.5588570824912225,-1.895785253
14HM44.M,2.730400205935597,-0.842420954,-0.872473485,-0.100891245,-0.644212948,-0.626168639,0.066340385,8.061195801789103e-4,-1.257817515,1.011508914053804,-1.212866851,-0.576319385,-0.953004413,-1.141985241,0.46110777174744827,-1.298723534,1.3061679054917654,0.6303669058003856,-0.282908516,0.9146145216087238
14HM440.M,-0.237815558,-0.324213926,-0.287520259,-0.497054795,-1.455370432,-1.326759083,-0.870124105,-0.498474024,0.266464504,1.2677358174683888,0.2608688532646448,-0.529224499,-0.409614785,1.388776281544789,-0.451668027,0.4678585927574309,4.071739343548888,1.6418037034141792,2.1914225791884534,-1.346604538
14HM441.M,-0.853452402,-0.817132896,0.8441203723199705,1.1564790479064937,-1.016764727,-0.659679716,-0.684238458,-0.23742781,0.6083115209547679,3.3221428096210968,0.5588901837337974,-0.432260718,-0.366573608,0.5814667979696636,-1.084008691,-0.41737372,-0.487070326,0.2868261937934098,0.8175589379102315,0.33001412269407493
14HM442.M,1.0731322376578087,1.8114179409041615,1.8451533703721743,-0.36010223,0.019440324,-1.073347868,-0.763712278,-0.549373358,-0.039351985,0.46405999246512863,-0.224345014,0.28825475983130816,0.5767344189326299,-0.640245836,-0.687337426,0.5287690730126724,1.079142746666568,0.37712401728846845,-0.379917075,4.369601319299917
14HM443.M,-0.86549956,-0.822445909,-0.565955345,-0.316167421,0.495968993,-0.045222917,0.7181803176038968,-0.356103325,2.2226279924099823,0.898399605,0.3454086005599886,0.5016534329750165,0.30186236423908974,-0.269455426,-1.345590356,-0.002759093,-0.826828808,-1.113889237,0.1624852562241057,-2.570068236
14HM444.M,-0.174311471,-0.766684899,-0.503154337,-0.608188434,-1.277745884,1.8440388795150517,2.8130117013674774,7.263300088002281,0.11614041630848859,-0.152347421,-1.281949055,-0.496405988,-1.120393852,-1.551988242,-0.073663645,-1.245756252,-1.595631665,-1.53358473,-1.022751988,-2.052339141
14HM445.M,-0.729972233,-0.676298904,-0.542599595,-0.475726117,0.5791840407948783,-0.450872032,0.040943401,-0.093524914,0.048804676,1.494249545216123,-0.824442386,-0.760445822,0.6032520481610121,-0.695721492,-0.601003091,-0.9432342,-0.070329421,0.012021518147430212,0.8234385255333905,-2.424596849
14HM446.M,-0.622956086,-0.135033938,-0.26122342,-0.518383473,1.2267379707460218,-0.394032133,-0.125777396,-0.359436506,-0.371010041,0.4004996432477796,-0.201368312,-0.661990291,0.049979704,-0.203375045,-1.114342376,-0.244794026,0.5549345894693692,-0.543539667,-0.51514759,-1.537596917
14HM447.M,-0.725790748,-0.746984627,-0.771264665,-0.277347127,0.6400812089423611,0.2039985148760111,1.8177486883082294,0.21053156369005077,0.8698743756562531,1.0528811111609402,-0.419096374,-0.19405952,-0.19520902,0.055240096,-1.024191553,-0.428959335,-0.632087942,-0.865408248,0.17132243423629426,-2.521387167
14HM448.M,2.0406875632309496,3.0505468638891613,2.7725552197060024,-0.280400327,-0.180600694,-0.254300716,0.031964066,0.13889042504245047,0.789645489,0.3505898388287874,-0.93391961,-0.363640196,0.024528109774762753,-0.872688834,-1.485346677,-0.380827432,-0.137191149,-0.897758813,-0.072218656,7.5833893200086075
14HM449.M,1.0872442569916012,1.5854529549484573,1.4305398781841774,1.5347824457830466,-0.322076828,-1.236762576,-1.015937793,-0.823518666,-0.09177345,0.5907541113748784,-0.914321835,2.689973019925358,1.2924438992624816,-1.361429363,0.11067182566031163,1.3287267136981773,1.345368438615291,0.27509257831100087,-0.560224428,5.638019535907283
